지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2022-12-12 06:00,-1.5,,,,2.3,,50,,69,,3.8,-6.4,1012.1,,1023,,,9,,9,,,10,6,AcCs,46,2000,,,-1.5,,1.9,2.1,3,4.4
108,서울,2022-12-12 07:00,-1.2,,,,1.7,,340,,66,,3.7,-6.7,1011.9,,1022.8,,,9,,9,,,9,7,AcCi,45,2000,,,-1.6,,1.8,2.1,2.9,4.4
108,서울,2022-12-12 08:00,-.9,,,,1.4,,20,,65,,3.7,-6.6,1012,,1022.9,,0,,0,,,,8,3,AcCi,45,2000,,,-1.6,,1.8,2,2.9,4.3
108,서울,2022-12-12 09:00,-.2,,,,2.7,,50,,63,,3.8,-6.4,1011.1,,1022,,.3,,.28,,,,7,0,Ci,,2000,,,-.8,,1.8,2,2.8,4.3
108,서울,2022-12-12 10:00,1.8,,,,2.2,,50,,60,,4.2,-5.1,1011.3,,1022.1,,.9,,.85,,,,8,0,Ci,,2000,,,-.1,,1.8,1.9,2.8,4.2
108,서울,2022-12-12 11:00,3,,,,1.4,,20,,53,,4,-5.6,1010.9,,1021.6,,.3,,.81,,,,10,2,ScCs,8,2000,,,.6,,1.8,1.9,2.7,4.2
108,서울,2022-12-12 12:00,4.3,,,,1,,160,,56,,4.6,-3.7,1009.9,,1020.5,,0,,.68,,,,10,6,ScCs,8,2000,,,1.5,,1.9,2,2.7,4.2
108,서울,2022-12-12 13:00,5,,,,1.5,,160,,58,,5.1,-2.5,1008.7,,1019.3,,.1,,.71,,,,10,5,ScCs,11,2000,,,2.4,,2.2,2,2.7,4.1
108,서울,2022-12-12 14:00,6.2,,,,1.3,,90,,59,,5.6,-1.2,1007.7,,1018.3,,.7,,1.11,,,,9,5,ScCi,12,2000,,,4,,2.7,2.2,2.7,4.1
108,서울,2022-12-12 15:00,6.1,,,,1.9,,180,,59,,5.6,-1.3,1006.8,,1017.4,,0,,.49,,,,9,6,ScAcCi,11,2000,,,4,,3.2,2.6,2.7,4.1
108,서울,2022-12-12 16:00,5.7,,,9,2.6,,180,,68,,6.2,.2,1006.4,,1017,,0,,.11,,,,10,7,ScAs,8,1966,,01,3,,3.5,2.8,2.8,4.1
108,서울,2022-12-12 17:00,4.8,,,9,3.1,,230,,83,,7.1,2.1,1006.5,,1017.1,,0,,.01,,,,10,8,StNs,6,556,,1901,2.6,,3.5,3,2.9,4.1
108,서울,2022-12-12 18:00,3.5,,2.9,,2.7,,250,,91,,7.1,2.1,1006.7,,1017.3,,0,,0,,,,10,8,StNs,5,227,,1901,2.3,,3.5,3,3,4.1
108,서울,2022-12-12 19:00,3,,,9,1.6,,180,,92,,7,1.8,1006.4,,1017.1,,,9,,9,,,10,8,StNs,5,791,,1901,2.1,,3.4,3.1,3.1,4.1
108,서울,2022-12-12 20:00,3,,,9,.7,,180,,91,,6.9,1.6,1006.1,,1016.8,,,9,,9,,,6,6,Sc,10,1259,,1901,1.2,,3.3,3,3.1,4.2
108,서울,2022-12-12 21:00,2.6,,2.5,,.8,,290,,92,,6.8,1.4,1006.1,,1016.8,,,9,,9,,,6,6,Sc,17,661,,19,-.1,,3.2,3,3.2,4.2
108,서울,2022-12-12 22:00,2,,,9,.7,,200,,91,,6.4,.6,1006,,1016.7,,,9,,9,,,3,2,,,881,,19,0,,3.1,2.9,3.2,4.2
108,서울,2022-12-12 23:00,2.1,,,9,.9,,250,,94,,6.7,1.2,1005.8,,1016.5,,,9,,9,,,9,3,,13,552,,19,0,,2.9,2.9,3.2,4.3
108,서울,2022-12-13 00:00,2.8,,0,,2.6,,250,,90,,6.7,1.3,1006.1,,1016.8,,,9,,9,,,8,8,,,1229,,1901,.1,,2.8,2.8,3.2,4.3
108,서울,2022-12-13 01:00,2.8,,,,2.9,,250,,79,,5.9,-.4,1005.7,,1016.4,,,9,,9,,,8,8,Sc,16,1374,,42,.4,,2.8,2.7,3.2,4.3
108,서울,2022-12-13 02:00,2.8,,,,2.8,,250,,78,,5.8,-.6,1005.8,,1016.5,,,9,,9,,,8,8,Sc,14,1284,,42,.4,,2.8,2.7,3.1,4.3
108,서울,2022-12-13 03:00,3.1,,,,3.8,,270,,70,,5.4,-1.8,1006,,1016.7,,,9,,9,,,9,9,Sc,14,912,,42,.6,,2.8,2.7,3.1,4.3
108,서울,2022-12-13 04:00,2.7,,,,2.7,,250,,73,,5.4,-1.6,1005.6,,1016.3,,,9,,9,,,4,4,Sc,16,877,,42,-.1,,2.8,2.7,3.1,4.3
108,서울,2022-12-13 05:00,2.5,,,,3.7,,270,,69,,5,-2.6,1005.4,,1016.1,,,9,,9,,,8,8,Sc,14,1001,,42,.3,,2.8,2.7,3.1,4.3
108,서울,2022-12-13 06:00,2.1,,0,,3.5,,290,,72,,5.1,-2.4,1005.8,,1016.5,,,9,,9,,,7,7,Sc,12,1029,,4205,-.1,,2.8,2.7,3.1,4.2
108,서울,2022-12-13 07:00,1.1,,,9,3.8,,290,,68,,4.5,-4.1,1006.2,,1016.9,,,9,,9,,,8,8,Sc,11,924,,4205,0,,2.8,2.7,3.1,4.2
108,서울,2022-12-13 08:00,.4,,,9,2.2,,250,,67,,4.2,-5,1007.2,,1018,,0,,.01,,,,3,3,Sc,16,834,,42,0,,2.7,2.6,3.1,4.2
108,서울,2022-12-13 09:00,.6,,0,,2.8,,270,,63,,4,-5.6,1007.7,,1018.5,,0,,.21,,,,4,4,Sc,12,718,,4205,0,,2.6,2.6,3.1,4.2
108,서울,2022-12-13 10:00,1.5,,,9,2.5,,270,,65,,4.4,-4.3,1008.1,,1018.9,,.3,,.53,,,,8,8,Sc,8,746,,42,2,,2.6,2.5,3,4.2
108,서울,2022-12-13 11:00,1.7,,,9,2.4,,320,,68,,4.7,-3.5,1007.9,,1018.6,,.5,,.85,,,,8,5,ScAs,12,750,,42,4.5,,2.8,2.6,3,4.2
108,서울,2022-12-13 12:00,2.3,,,9,2.6,,270,,65,,4.7,-3.6,1007,,1017.7,,.7,,1.18,,,,6,2,ScAs,10,811,,42,6.7,,3,2.7,3,4.2
108,서울,2022-12-13 13:00,2.5,,,9,3.9,,250,,61,,4.5,-4.2,1006,,1016.7,,.2,,.96,,,,9,2,ScAsCi,16,921,,42,5.7,,3.4,2.9,3.1,4.2
108,서울,2022-12-13 14:00,2.3,,,9,3.2,,250,,62,,4.5,-4.2,1005.3,,1016,,0,,.48,,,,10,7,ScAs,11,1009,,4205,4.1,,3.7,3.2,3.2,4.2
108,서울,2022-12-13 15:00,.5,,0,,2.2,,230,,85,,5.4,-1.7,1005.7,,1016.5,,0,,.26,,.2,.2,10,8,StNs,4,477,,421905,3.4,,3.7,3.3,3.3,4.2
108,서울,2022-12-13 16:00,.5,,,9,3,,270,,86,,5.5,-1.5,1005.5,,1016.3,,0,,.31,,.1,,10,7,ScAs,4,173,,421905,1.9,,3.7,3.4,3.4,4.3
108,서울,2022-12-13 17:00,.1,,,9,3.8,,250,,89,,5.5,-1.5,1005.2,,1016,,0,,.06,,.6,,10,5,StNs,3,490,,421905,1.1,,3.6,3.4,3.4,4.3
108,서울,2022-12-13 18:00,.4,,.5,,3,,270,,83,,5.2,-2.1,1005.9,,1016.7,,0,,0,,.6,.5,9,9,Sc,8,2000,,421905,.5,,3.5,3.3,3.5,4.4
108,서울,2022-12-13 19:00,-.3,,,9,4.1,,270,,76,,4.5,-4,1006.8,,1017.6,,,9,,9,.8,,8,8,Sc,8,2000,,05,.2,,3.3,3.2,3.5,4.4
108,서울,2022-12-13 20:00,-.7,,,9,5.5,,270,,71,,4.1,-5.3,1007.4,,1018.2,,,9,,9,.5,,8,8,,8,2000,,,.1,,3.2,3.1,3.5,4.4
108,서울,2022-12-13 21:00,-2.4,,.1,,6.6,,290,,68,,3.5,-7.5,1008.9,,1019.8,,,9,,9,.5,.2,8,8,Sc,8,1999,,05,0,,3,3,3.5,4.5
108,서울,2022-12-13 22:00,-4.4,,,9,5.6,,290,,60,,2.6,-11,1010.6,,1021.6,,,9,,9,.5,,0,0,,,2000,,,-.5,,2.9,2.9,3.4,4.5
108,서울,2022-12-13 23:00,-5.4,,,9,5.8,,290,,63,,2.6,-11.3,1011.8,,1022.9,,,9,,9,.5,,1,1,,9,2000,,,-1.3,,2.7,2.8,3.4,4.5
108,서울,2022-12-14 00:00,-6.4,,,9,3.8,,290,,60,,2.3,-12.9,1013.2,,1024.3,,,9,,9,.5,,0,0,,,2000,,,-1.7,,2.5,2.6,3.3,4.5
108,서울,2022-12-14 01:00,-7.3,,,,5.9,,290,,48,,1.7,-16.4,1013.8,,1025,,,9,,9,.5,,0,0,,,2000,,,-2.9,,2.3,2.5,3.3,4.4
108,서울,2022-12-14 02:00,-8.1,,,,4.5,,360,,50,,1.7,-16.7,1014.7,,1025.9,,,9,,9,.4,,0,0,,,1976,,,-3.5,,2.1,2.4,3.2,4.4
108,서울,2022-12-14 03:00,-9,,,,4.7,,290,,47,,1.5,-18.2,1015.6,,1026.9,,,9,,9,.4,,0,0,,,2000,,,-4.5,,2,2.3,3.1,4.4
108,서울,2022-12-14 04:00,-9.6,,,,4.2,,270,,45,,1.3,-19.3,1016.2,,1027.5,,,9,,9,.4,,0,0,,,2000,,,-5.4,,1.8,2.1,3,4.4
108,서울,2022-12-14 05:00,-10.2,,,,3.3,,270,,47,,1.3,-19.3,1016.3,,1027.6,,,9,,9,.4,,0,0,,,1972,,,-5.9,,1.6,2,3,4.3
108,서울,2022-12-14 06:00,-10.3,,,,3.3,,290,,46,,1.3,-19.7,1017.4,,1028.7,,,9,,9,.4,,0,0,,,1992,,,-6.2,,1.5,1.9,2.9,4.3
108,서울,2022-12-14 07:00,-10.7,,,,4,,290,,47,,1.3,-19.8,1017.7,,1029.1,,,9,,9,.3,,0,0,,,1917,,,-6.8,,1.3,1.7,2.8,4.2
108,서울,2022-12-14 08:00,-11,,,,2.9,,270,,49,,1.3,-19.6,1018.6,,1030,,0,,.01,,.3,,0,0,,,1885,,,-6.7,,1.2,1.6,2.7,4.2
108,서울,2022-12-14 09:00,-10.5,,,,3.1,,290,,48,,1.3,-19.4,1018.8,,1030.2,,1,,.38,,.3,,0,0,,,2000,,,-6,,1,1.5,2.6,4.1
108,서울,2022-12-14 10:00,-9.5,,,,3.5,,290,,45,,1.3,-19.2,1018.9,,1030.2,,1,,.95,,.3,,0,0,,,2000,,,-3.5,,.9,1.4,2.5,4.1
108,서울,2022-12-14 11:00,-8,,,,3.7,,270,,46,,1.5,-17.6,1019.2,,1030.5,,1,,1.54,,.3,,0,0,,,2000,,,-.3,,.9,1.3,2.4,4
108,서울,2022-12-14 12:00,-7.7,,,,4.8,,290,,45,,1.5,-17.6,1018.9,,1030.2,,1,,1.86,,.3,,0,0,,,2000,,,.1,,.9,1.2,2.3,4
108,서울,2022-12-14 13:00,-6.5,,,,3.6,,290,,47,,1.8,-15.9,1017.8,,1029,,1,,1.95,,.2,,0,0,,,2000,,,.4,,.8,1.2,2.3,3.9
108,서울,2022-12-14 14:00,-5.5,,,,3.9,,290,,47,,1.9,-15,1017.4,,1028.5,,1,,1.85,,.2,,0,0,,,2000,,,1.1,,.8,1.1,2.2,3.8
108,서울,2022-12-14 15:00,-5.3,,,,3,,290,,45,,1.9,-15.3,1016.9,,1028,,1,,1.52,,.1,,0,0,,,2000,,,-.1,,.8,1.1,2.1,3.8
108,서울,2022-12-14 16:00,-5.5,,,,3.2,,290,,45,,1.8,-15.5,1016.2,,1027.3,,1,,.96,,.1,,0,0,,,2000,,,-.5,,.8,1.1,2.1,3.7
108,서울,2022-12-14 17:00,-6.4,,,,2.3,,290,,48,,1.8,-15.6,1015.9,,1027.1,,.9,,.38,,.1,,0,0,,,2000,,,-1.4,,.8,1,2,3.7
108,서울,2022-12-14 18:00,-7.3,,,,2.3,,20,,51,,1.8,-15.7,1016.1,,1027.3,,0,,.01,,.1,,0,0,,,2000,,,-2.4,,.7,1,2,3.7
108,서울,2022-12-14 19:00,-7.7,,,,2.1,,270,,52,,1.8,-15.8,1016.2,,1027.4,,,9,,9,.1,,0,0,,,2000,,,-3.6,,.7,1,2,3.6
108,서울,2022-12-14 20:00,-8,,,,1.8,,270,,55,,1.8,-15.4,1016.4,,1027.6,,,9,,9,.1,,0,0,,,2000,,,-4.4,,.6,.9,1.9,3.6
108,서울,2022-12-14 21:00,-8.3,,,,1,,270,,56,,1.8,-15.5,1016.5,,1027.8,,,9,,9,.1,,2,2,Sc,11,2000,,,-4.4,,.6,.9,1.9,3.5
108,서울,2022-12-14 22:00,-8.4,,,,2.1,,360,,60,,2,-14.7,1016.1,,1027.4,,,9,,9,.1,,0,0,,,2000,,,-4.9,,.6,.8,1.9,3.5
108,서울,2022-12-14 23:00,-8.3,,,,1.5,,50,,60,,2,-14.7,1016,,1027.3,,,9,,9,.1,,1,1,,7,2000,,,-5,,.5,.8,1.8,3.5
108,서울,2022-12-15 00:00,-8.5,,,,.9,,50,,63,,2,-14.2,1016.1,,1027.4,,,9,,9,.1,,9,9,Sc,,2000,,,-4.6,,.5,.8,1.8,3.4
108,서울,2022-12-15 01:00,-7.5,,,,1.7,,50,,63,,2.2,-13.3,1016.1,,1027.3,,,9,,9,.1,,9,9,,4,2000,,,-3.4,,.5,.7,1.7,3.4
108,서울,2022-12-15 02:00,-7,,,9,2.1,,50,,63,,2.3,-12.8,1015.8,,1027,,,9,,9,.1,,8,8,Sc,7,2000,,05,-3.2,,.5,.7,1.7,3.4
108,서울,2022-12-15 03:00,-6.9,,0,,2.8,,50,,66,,2.4,-12.1,1015.8,,1027,,,9,,9,.1,,8,8,Sc,7,2000,,,-3.4,,.4,.7,1.7,3.3
108,서울,2022-12-15 04:00,-7.3,,,9,3.2,,50,,70,,2.5,-11.8,1015,,1026.2,,,9,,9,.1,,2,2,Sc,10,2000,,,-4.6,,.4,.7,1.6,3.3
108,서울,2022-12-15 05:00,-7.7,,,9,3.3,,50,,72,,2.5,-11.8,1014.7,,1025.9,,,9,,9,.1,,0,0,,,2000,,,-5,,.4,.6,1.6,3.3
108,서울,2022-12-15 06:00,-7.3,,,9,3,,50,,73,,2.6,-11.3,1014.7,,1025.9,,,9,,9,.1,,8,8,Sc,7,2000,,,-4.2,,.4,.6,1.6,3.2
108,서울,2022-12-15 07:00,-6.9,,,9,2.4,,50,,75,,2.8,-10.5,1014.6,,1025.8,,,9,,9,.1,,8,8,Sc,9,2000,,,-4.1,,.4,.6,1.5,3.2
108,서울,2022-12-15 08:00,-6.1,,,9,3,,90,,72,,2.8,-10.3,1014.3,,1025.4,,0,,0,,.1,,9,9,Sc,8,2000,,,-3.2,,.3,.6,1.5,3.2
108,서울,2022-12-15 09:00,-5.5,,0,,2.1,,70,,74,,3,-9.4,1014.4,,1025.5,,0,,.07,,.1,,9,9,Sc,5,1824,,05,-2.4,,.3,.5,1.5,3.1
108,서울,2022-12-15 10:00,-4.6,,,9,3,,70,,78,,3.4,-7.8,1014.4,,1025.5,,0,,.3,,.3,,9,9,Sc,4,868,,05,-1.1,,.4,.5,1.5,3.1
108,서울,2022-12-15 11:00,-3.5,,,9,3,,50,,75,,3.6,-7.2,1013.8,,1024.8,,0,,.5,,.2,,9,9,Sc,6,2000,,05,-.3,,.4,.5,1.4,3.1
108,서울,2022-12-15 12:00,-2.7,,0,,2.3,,70,,76,,3.8,-6.3,1012.5,,1023.5,,0,,.55,,.2,.2,9,9,Sc,7,741,,05,-.1,,.4,.5,1.4,3.1
108,서울,2022-12-15 13:00,-3,,,9,2.8,,50,,89,,4.4,-4.5,1011.3,,1022.3,,0,,.29,,1.1,,10,10,St,3,94,,05,-.2,,.4,.5,1.4,3
108,서울,2022-12-15 14:00,-2.8,,,9,2.6,,20,,91,,4.5,-4,1010.7,,1021.7,,0,,.19,,3.5,,10,10,St,2,94,,05,-.2,,.4,.5,1.4,3
108,서울,2022-12-15 15:00,-2.8,,2.4,,1.9,,70,,91,,4.5,-4,1010.3,,1021.3,,0,,.1,,4.5,4.3,10,10,St,2,394,,05,-.3,,.4,.5,1.4,3
108,서울,2022-12-15 16:00,-2.4,,,9,2.6,,50,,91,,4.7,-3.6,1010.3,,1021.2,,0,,.1,,4.5,,10,10,St,5,895,,1905,-.3,,.4,.5,1.4,3
108,서울,2022-12-15 17:00,-1.8,,,9,1,,340,,92,,4.9,-2.9,1011,,1021.9,,0,,.07,,4.5,,10,10,St,5,897,,19,-.3,,.4,.5,1.4,3
108,서울,2022-12-15 18:00,-1.3,,0,,2.5,,290,,93,,5.2,-2.2,1012.1,,1023,,0,,0,,4.4,0,10,10,St,5,653,,19,-.3,,.4,.5,1.4,2.9
108,서울,2022-12-15 19:00,-1.9,,,9,1.9,,20,,90,,4.8,-3.3,1012.8,,1023.7,,,9,,9,4.4,,0,0,,,630,,19,-.4,,.4,.5,1.3,2.9
108,서울,2022-12-15 20:00,-2.8,,,9,1.9,,320,,85,,4.2,-4.9,1013.7,,1024.7,,,9,,9,4.4,,0,0,,,1568,,19,-.6,,.4,.5,1.3,2.9
108,서울,2022-12-15 21:00,-3.6,,,9,1.9,,270,,84,,3.9,-5.9,1014.3,,1025.3,,,9,,9,4.4,,0,0,,,1369,,,-.8,,.4,.5,1.3,2.9
108,서울,2022-12-15 22:00,-4.2,,,9,4.4,,320,,77,,3.5,-7.6,1015.3,,1026.4,,,9,,9,4.4,,3,1,,,1917,,,-.9,,.4,.5,1.3,2.9
108,서울,2022-12-15 23:00,-5.2,,,9,3.1,,320,,79,,3.3,-8.2,1015.9,,1027,,,9,,9,4.3,,8,1,,,1678,,,-1.1,,.4,.5,1.3,2.9
108,서울,2022-12-16 00:00,-6,,,9,2.2,,320,,76,,3,-9.5,1016.7,,1027.9,,,9,,9,4.1,,4,0,Ci,,1754,,,-1.2,,.4,.5,1.3,2.9
108,서울,2022-12-16 01:00,-6.7,,,,1.9,,270,,78,,2.9,-9.9,1017.5,,1028.7,,,9,,9,4.1,,10,8,,71,1758,,,-1.5,,.4,.5,1.3,2.9
108,서울,2022-12-16 02:00,-7.3,,,,1.2,,320,,79,,2.8,-10.3,1018.3,,1029.5,,,9,,9,4.1,,2,2,,74,1638,,,-1.7,,.4,.5,1.3,2.8
108,서울,2022-12-16 03:00,-7.9,,,,2.1,,270,,81,,2.8,-10.5,1018.3,,1029.6,,,9,,9,4,,0,0,,,1566,,,-1.9,,.4,.5,1.3,2.8
108,서울,2022-12-16 04:00,-8.1,,,,1.9,,290,,80,,2.7,-10.9,1018,,1029.3,,,9,,9,3.9,,0,0,,,1569,,,-2,,.4,.5,1.3,2.8
108,서울,2022-12-16 05:00,-8.4,,,,2.5,,290,,78,,2.5,-11.5,1018,,1029.3,,,9,,9,3.7,,0,0,,,1573,,,-2.1,,.4,.5,1.3,2.8
108,서울,2022-12-16 06:00,-9,,,,1.9,,320,,77,,2.4,-12.3,1018.5,,1029.8,,,9,,9,3.6,,0,0,,,1645,,,-2.3,,.3,.5,1.3,2.8
108,서울,2022-12-16 07:00,-9.6,,,,2.2,,230,,71,,2.1,-13.8,1019.7,,1031.1,,,9,,9,3.4,,2,0,Ci,,1956,,,-2.4,,.3,.5,1.3,2.8
108,서울,2022-12-16 08:00,-9.4,,,,2.4,,320,,63,,1.9,-15.1,1020.7,,1032.1,,0,,0,,3.4,,8,0,Ci,,2000,,,-2.5,,.3,.4,1.2,2.8
108,서울,2022-12-16 09:00,-8.8,,,,2.6,,50,,63,,2,-14.5,1020.7,,1032,,.8,,.37,,2.8,,7,0,Ci,,2000,,,-2.4,,.3,.4,1.2,2.8
108,서울,2022-12-16 10:00,-7,,,,1.8,,70,,59,,2.1,-13.6,1021.1,,1032.3,,1,,.8,,2.7,,2,0,Ci,,2000,,,-2.4,,.3,.4,1.2,2.7
108,서울,2022-12-16 11:00,-5.1,,,,1.5,,270,,43,,1.8,-15.7,1021.2,,1032.4,,1,,1.44,,2.6,,4,0,Ci,,2000,,,-.7,,.3,.4,1.2,2.7
108,서울,2022-12-16 12:00,-4.3,,,,2.5,,270,,42,,1.9,-15.3,1020.3,,1031.4,,1,,1.66,,2.5,,6,0,Ci,,2000,,,-.2,,.3,.4,1.2,2.7
108,서울,2022-12-16 13:00,-2.4,,,,1.9,,270,,39,,2,-14.5,1019.5,,1030.5,,1,,1.89,,2,,7,0,Ci,,2000,,,.6,,.3,.4,1.2,2.7
108,서울,2022-12-16 14:00,-2.7,,,,2.7,,290,,39,,2,-14.7,1019.1,,1030.1,,1,,1.79,,1.9,,3,0,Ci,,2000,,,.4,,.3,.4,1.2,2.7
108,서울,2022-12-16 15:00,-2.3,,,,2.7,,270,,37,,1.9,-15,1018.7,,1029.7,,1,,1.35,,1.8,,2,0,Ci,,2000,,,-.1,,.3,.4,1.2,2.7
108,서울,2022-12-16 16:00,-3,,,,3.1,,290,,39,,1.9,-15,1018.8,,1029.9,,1,,.83,,1.7,,6,0,Ci,,2000,,,-.4,,.4,.4,1.2,2.7
108,서울,2022-12-16 17:00,-4.2,,,,2.6,,270,,48,,2.2,-13.5,1019,,1030.1,,.4,,.3,,1.7,,3,0,Ci,,2000,,,-1,,.4,.4,1.2,2.7
108,서울,2022-12-16 18:00,-5.3,,,,3.2,,270,,49,,2,-14.3,1019.5,,1030.7,,0,,.01,,1.7,,4,0,Ci,,2000,,,-1.9,,.4,.4,1.2,2.7
108,서울,2022-12-16 19:00,-5.7,,,,1.4,,290,,46,,1.8,-15.5,1020.2,,1031.4,,,9,,9,1.7,,6,6,,50,2000,,,-2.7,,.3,.4,1.2,2.7
108,서울,2022-12-16 20:00,-6.2,,,,1.5,,340,,50,,1.9,-14.9,1020,,1031.2,,,9,,9,1.7,,7,7,,48,2000,,,-3.5,,.3,.4,1.2,2.7
108,서울,2022-12-16 21:00,-6.3,,,,2.7,,270,,50,,1.9,-15,1020.1,,1031.3,,,9,,9,1.7,,8,0,Ci,,2000,,,-3.7,,.3,.4,1.2,2.6
108,서울,2022-12-16 22:00,-6.4,,,,1.3,,290,,50,,1.9,-15.1,1020,,1031.2,,,9,,9,1.7,,9,9,,45,2000,,,-3.8,,.3,.4,1.2,2.6
108,서울,2022-12-16 23:00,-6.7,,,,2,,270,,53,,2,-14.7,1019.9,,1031.1,,,9,,9,1.7,,10,10,,45,2000,,,-3.6,,.3,.4,1.2,2.6
108,서울,2022-12-17 00:00,-6.9,,,,1.7,,230,,56,,2,-14.2,1019.6,,1030.8,,,9,,9,1.7,,9,0,,,2000,,,-3.7,,.3,.4,1.1,2.6
108,서울,2022-12-17 01:00,-7.1,,,,2,,270,,56,,2,-14.4,1018.8,,1030,,,9,,9,1.7,,10,10,,38,2000,,,-3.8,,.3,.4,1.1,2.6
108,서울,2022-12-17 02:00,-7.8,,,,2.1,,270,,61,,2.1,-14,1018.2,,1029.5,,,9,,9,1.7,,0,0,,,2000,,,-4.8,,.3,.4,1.1,2.6
108,서울,2022-12-17 03:00,-8.4,,,,.5,,290,,61,,2,-14.5,1017.2,,1028.5,,,9,,9,1.7,,0,0,,,2000,,,-5.2,,.3,.3,1.1,2.6
108,서울,2022-12-17 04:00,-8.3,,,,1.6,,20,,63,,2.1,-14.1,1016.5,,1027.8,,,9,,9,1.7,,9,9,Sc,13,2000,,,-4.2,,.2,.3,1.1,2.6
108,서울,2022-12-17 05:00,-8.4,,,,2.8,,50,,60,,2,-14.7,1015.5,,1026.8,,,9,,9,1.7,,8,8,Sc,10,2000,,,-4.9,,.2,.3,1.1,2.6
108,서울,2022-12-17 06:00,-7.9,,,,2.5,,70,,55,,1.9,-15.3,1015.1,,1026.3,,,9,,9,1.7,,9,9,Sc,9,2000,,,-4,,.2,.3,1.1,2.6
108,서울,2022-12-17 07:00,-7.7,,,9,.6,,140,,66,,2.3,-12.9,1015.2,,1026.4,,,9,,9,1.7,,10,10,St,6,541,,05,-3.4,,.2,.3,1.1,2.5
108,서울,2022-12-17 08:00,-7.5,,,9,.6,,160,,79,,2.8,-10.5,1015.7,,1026.9,,0,,0,,1.9,,10,10,St,7,382,,05,-2.8,,.2,.3,1.1,2.5
108,서울,2022-12-17 09:00,-7.1,,.2,,1.5,,320,,70,,2.5,-11.6,1015.3,,1026.5,,0,,.15,,1.9,.3,7,7,Sc,12,2000,,05,-2.6,,.2,.3,1,2.5
108,서울,2022-12-17 10:00,-5.7,,,9,1.4,,50,,61,,2.4,-12,1014.9,,1026,,.5,,.76,,1.9,,6,6,Sc,18,2000,,,-1.7,,.2,.3,1,2.5
108,서울,2022-12-17 11:00,-3.6,,,9,1.7,,160,,43,,2,-14.3,1014.6,,1025.6,,1,,1.37,,1.9,,1,1,Sc,15,2000,,,-.3,,.2,.3,1,2.5
108,서울,2022-12-17 12:00,-3.6,,,9,3.8,,270,,37,,1.7,-16.2,1014.2,,1025.2,,1,,1.81,,1.9,,1,1,Sc,15,2000,,,.1,,.2,.3,1,2.5
108,서울,2022-12-17 13:00,-3.4,,,9,4.1,,290,,39,,1.8,-15.4,1013.3,,1024.3,,1,,1.87,,1.8,,1,1,Sc,14,2000,,,.8,,.2,.3,1,2.5
108,서울,2022-12-17 14:00,-3.5,,,9,4.8,,320,,36,,1.7,-16.4,1013.1,,1024.1,,1,,1.77,,1.7,,1,1,Sc,15,2000,,,.8,,.2,.3,1,2.5
108,서울,2022-12-17 15:00,-4,,,9,3.5,,270,,37,,1.7,-16.5,1012.7,,1023.7,,1,,1.43,,1.5,,1,1,Sc,15,2000,,,-.2,,.2,.3,1,2.5
108,서울,2022-12-17 16:00,-4.6,,,9,4.5,,290,,39,,1.7,-16.4,1012.6,,1023.7,,1,,.94,,1.5,,2,2,Sc,17,2000,,,-.9,,.2,.3,1,2.5
108,서울,2022-12-17 17:00,-5.7,,,9,3.9,,320,,42,,1.7,-16.5,1012.9,,1024,,.9,,.35,,1.5,,1,1,Sc,15,2000,,,-2,,.2,.3,1,2.5
108,서울,2022-12-17 18:00,-6.6,,,9,3.1,,270,,45,,1.7,-16.5,1013.1,,1024.2,,0,,.01,,1.5,,0,0,,,2000,,,-3.4,,.2,.3,1,2.5
108,서울,2022-12-17 19:00,-7.3,,,9,4.2,,290,,50,,1.8,-15.9,1013.4,,1024.6,,,9,,9,1.5,,0,0,,,2000,,,-4.7,,.2,.3,1,2.5
108,서울,2022-12-17 20:00,-8.1,,,9,4.1,,270,,53,,1.8,-16,1013.8,,1025,,,9,,9,1.5,,0,0,,,2000,,,-5.5,,.2,.2,1,2.4
108,서울,2022-12-17 21:00,-8.7,,,9,3,,270,,55,,1.7,-16.1,1014,,1025.2,,,9,,9,1.5,,0,0,,,2000,,,-5.9,,.1,.2,1,2.4
108,서울,2022-12-17 22:00,-9.1,,,9,3.4,,360,,58,,1.8,-15.8,1013.6,,1024.9,,,9,,9,1.5,,0,0,,,2000,,,-6.2,,.1,.2,1,2.4
108,서울,2022-12-17 23:00,-9.4,,,9,2.8,,290,,56,,1.7,-16.5,1013.3,,1024.6,,,9,,9,1.5,,1,1,,,2000,,,-6.4,,.1,.2,1,2.4
108,서울,2022-12-18 00:00,-9.8,,,9,2.8,,340,,56,,1.6,-16.9,1013.3,,1024.6,,,9,,9,1.5,,0,0,,,2000,,,-6.6,,.1,.1,.9,2.4
